cluster3,cluster4,cluster5,Latitude,Longitude
0,1,0,40.7583771,-73.9943762
0,1,0,40.7831836,-73.9436089
1,0,1,40.66454,-73.8227505
1,0,1,40.6902856,-73.7913825
1,0,1,40.73477,-73.8745815
0,3,4,40.8583687,-73.9039086
2,2,3,40.5317123,-74.2028919
2,2,2,40.645173,-74.0210011
0,1,0,40.7832478,-73.9447234
0,3,4,40.8948112,-73.8618261
2,1,2,40.6840525,-73.9774579
0,3,4,40.8187441,-73.8662003
0,1,0,40.7723438,-73.9526861
1,0,1,40.733652,-73.8551205
2,1,2,40.6411861,-73.9195569
0,1,0,40.7808541,-73.9567097
1,0,1,40.7663606,-73.781087
0,1,0,40.7533873,-73.996304
2,2,3,40.6107448,-74.0958285
1,0,1,40.6671142,-73.7438479
0,1,0,40.7231851,-73.9005788
2,2,2,40.6078422,-73.9619648
2,2,2,40.619568,-73.986276
2,1,2,40.6354759,-73.8915579
1,0,1,40.7527828,-73.8549779
2,2,2,40.6328366,-74.0272301
2,1,2,40.6998739,-73.9404215
0,1,0,40.7573389,-73.986013
2,2,3,40.6084351,-74.1554375
0,1,0,40.7365231,-73.9283288
2,2,3,40.6383429,-74.1355422
2,2,3,40.5721317,-74.1080873
2,2,2,40.5846287,-73.9471168
0,3,4,40.8406028,-73.911513
0,3,4,40.8613463,-73.8674847
2,1,0,40.720982,-73.9869514
0,1,0,40.7246207,-73.894548
0,3,0,40.7967631,-73.945095
2,1,0,40.7146779,-74.005887
0,3,4,40.8660623,-73.922499
2,1,2,40.6637537,-73.9371593
2,1,2,40.6753803,-73.9081956
2,1,2,40.6538626,-73.9295931
0,3,4,40.8361093,-73.9223713
0,3,4,40.8188024,-73.9560203
2,2,2,40.6113133,-73.9516693
1,0,1,40.7015564,-73.7902653
0,3,4,40.8815054,-73.879353
0,3,4,40.7681288,-73.8762443
2,2,3,40.5821976,-74.1102888
0,3,0,40.7748619,-73.9089033
1,0,1,40.7349858,-73.8506577
2,2,2,40.6227293,-74.0313614
2,2,3,40.6113222,-74.1147031
2,1,2,40.6553118,-73.9031775
2,1,2,40.6882267,-73.9953341
2,2,3,40.6309088,-74.0853052
2,2,3,40.6094837,-74.0842478
0,1,0,40.7482897,-73.9881767
1,0,1,40.6806751,-73.7348508
2,1,2,40.6685789,-73.9867994
2,1,2,40.6973167,-73.9322699
2,1,2,40.6428878,-73.9545255
2,2,3,40.6208269,-74.0818918
2,1,0,40.7037476,-73.9544407
1,0,1,40.7536474,-73.8130641
1,0,1,40.7830999,-73.7797064
2,1,2,40.6488983,-73.9696713
0,1,0,40.759626,-73.9954735
2,1,0,40.6965588,-73.9809032
2,2,2,40.616508,-74.0266472
2,1,0,40.7313511,-73.9825546
0,1,0,40.7361648,-73.9789088
1,0,1,40.7432298,-73.8377723
2,1,2,40.6867527,-73.9960409
2,2,2,40.6044916,-73.9748954
0,1,0,40.7463024,-73.9716588
1,0,1,40.6807461,-73.842238
0,1,0,40.7255202,-73.8964054
0,1,0,40.7536328,-73.885966
1,0,1,40.7653588,-73.7442823
2,1,0,40.7387575,-74.0081048
2,1,2,40.6893657,-73.9057928
0,3,1,40.75422,-73.8803885
2,1,0,40.7109059,-74.014457
0,3,0,40.7955403,-73.9480937
2,1,2,40.6661366,-73.9922356
2,1,2,40.6994563,-73.9396898
0,3,4,40.8664489,-73.9304888
0,3,0,40.7899496,-73.9429266
2,1,0,40.7260539,-73.9835337
0,3,4,40.8374254,-73.9203641
0,3,4,40.8347313,-73.9406657
0,1,0,40.7674936,-73.9593177
0,3,4,40.866761,-73.9206109
1,3,4,40.8451394,-73.7857031
0,3,4,40.8149337,-73.8976455
1,0,1,40.6989215,-73.8438431
1,0,1,40.7151185,-73.832233
1,1,2,40.659932,-73.8916479
1,0,1,40.7487832,-73.8127818
1,0,1,40.7322776,-73.8492638
2,2,2,40.6353188,-74.0232355
2,1,0,40.7361777,-74.003529
2,1,2,40.6657792,-73.9194119
2,2,2,40.6275992,-74.0381977
0,3,4,40.8515892,-73.8678006
2,2,2,40.585343,-73.9415539
1,0,2,40.6452596,-73.8749409
1,0,1,40.716035,-73.8041508
1,0,1,40.7643501,-73.8259432
0,3,4,40.8276421,-73.8478974
1,0,1,40.6918944,-73.8191619
0,3,4,40.8207495,-73.8676559
0,3,4,40.8672296,-73.8869065
2,1,0,40.7036879,-73.9091737
2,1,2,40.6765736,-73.9007925
0,3,4,40.8298241,-73.9077223
1,0,1,40.7279455,-73.7523649
0,1,0,40.7742834,-73.9572953
0,3,4,40.8627551,-73.9010787
2,1,0,40.7203761,-74.0032612
1,0,1,40.6875317,-73.7849404
1,0,1,40.6668416,-73.7894084
2,2,2,40.6344805,-73.9621983
0,1,0,40.7489156,-73.9373965
0,1,0,40.7514107,-73.9375638
2,1,0,40.7175873,-73.9558454
2,2,2,40.6141638,-73.9375409
0,1,0,40.7410276,-73.9941612
2,1,0,40.7152351,-74.0054181
0,1,0,40.7554614,-73.9273525
2,2,2,40.6154149,-73.9614346
0,1,0,40.7128656,-73.9047713
0,1,0,40.7616682,-73.9749156
2,2,3,40.6336711,-74.1284711
1,0,1,40.7323251,-73.8107713
1,0,1,40.5845874,-73.8195749
2,2,2,40.5888878,-73.9656409
2,2,2,40.637047,-74.037319
1,0,1,40.7453043,-73.8259424
2,2,2,40.6314942,-73.9718517
0,3,4,40.8786453,-73.871598
0,1,0,40.727873,-73.9291223
0,3,4,40.8300048,-73.9181109
1,0,1,40.7004397,-73.8153324
0,3,4,40.8603808,-73.8888848
1,1,2,40.6696528,-73.893312
0,3,4,40.8754952,-73.8605139
0,1,0,40.7229904,-73.9355882
2,2,2,40.5836477,-73.9439058
0,3,4,40.8721451,-73.8186856
0,3,4,40.8137456,-73.9313928
0,3,4,40.8235478,-73.9553848
0,1,0,40.7435926,-73.9224105
2,2,2,40.6183407,-74.0301743
2,2,2,40.6153137,-73.962364
0,1,0,40.7750436,-73.9651477
0,1,0,40.7526925,-73.9730457
0,3,4,40.8501811,-73.9105821
0,1,0,40.75205,-73.9279084
1,0,1,40.6963837,-73.8329329
0,3,4,40.8539091,-73.8836288
0,3,4,40.8788559,-73.8734816
1,0,1,40.6990165,-73.8069565
1,0,1,40.70026,-73.8086732
0,1,0,40.7643229,-73.977196
1,0,1,40.6808069,-73.7638884
0,1,0,40.7244737,-73.932715
2,1,2,40.672669,-73.9900142
2,1,2,40.6680723,-73.9506693
2,2,3,40.6121142,-74.1001742
0,3,4,40.8319666,-73.8966906
0,3,4,40.8743255,-73.8670647
2,2,2,40.6148922,-73.9662146
0,1,0,40.7542107,-73.9982567
0,1,0,40.7457274,-73.9781227
2,2,3,40.6117475,-74.0688102
1,0,1,40.7132852,-73.7357924
1,0,1,40.6685577,-73.8471332
2,1,2,40.6920621,-73.9519029
2,2,3,40.6180227,-74.1013501
0,1,0,40.7580218,-73.9817932
2,1,2,40.6686416,-73.9834361
2,2,2,40.6099861,-73.9623778
1,0,1,40.7103167,-73.7524614
1,0,1,40.7048273,-73.7697075
2,1,2,40.6955559,-73.9345617
1,0,1,40.6573202,-73.7387063
0,1,0,40.7501572,-73.9769843
2,2,2,40.6299872,-73.9715677
2,1,2,40.6547986,-73.9394238
0,3,4,40.8810763,-73.8784859
0,1,0,40.760405,-73.9874743
0,3,4,40.8225547,-73.8857144
2,1,0,40.7225499,-74.006299
1,0,1,40.7107097,-73.7930392
1,0,1,40.7213217,-73.7429758
0,3,4,40.8494529,-73.9059999
2,2,2,40.6357602,-73.9948477
2,2,2,40.633111,-73.9721609
0,1,0,40.7573878,-73.9822554
2,1,2,40.6661587,-73.9953068
1,0,1,40.7690674,-73.8368882
2,2,3,40.6201606,-74.0769561
1,0,1,40.7544087,-73.8558009
2,2,3,40.5345857,-74.1536144
2,2,2,40.610266,-73.9546954
0,3,4,40.8171165,-73.9480082
1,0,1,40.7248962,-73.8551251
2,2,3,40.6058908,-74.074262
0,1,0,40.7899401,-73.980358
2,1,2,40.6351864,-73.9286112
2,1,0,40.719309,-73.9772223
2,1,2,40.6345745,-73.9059495
2,1,2,40.6831278,-73.9791852
1,1,0,40.7089438,-73.8958677
1,0,1,40.7019682,-73.8804966
0,1,0,40.7679171,-73.9857147
0,1,0,40.7541542,-73.9803938
2,1,2,40.6408847,-73.9494859
2,2,3,40.6340778,-74.1230675
2,2,2,40.609253,-73.9233698
0,1,0,40.747009,-73.9771875
2,2,3,40.5184067,-74.2127532
0,1,0,40.740447,-73.9811088
2,1,2,40.6738503,-73.9002269
2,1,2,40.6411033,-73.9046251
0,3,4,40.8602661,-73.9016319
0,1,0,40.7491603,-73.9203432
2,1,2,40.6727536,-73.9543177
1,0,1,40.6882933,-73.8318534
1,0,1,40.744152,-73.7049297
0,1,0,40.7262143,-73.920515
2,2,2,40.6361331,-73.9727361
2,1,2,40.6449535,-73.9518539
1,0,1,40.666692,-73.8117233
2,1,2,40.6283496,-73.9249546
2,1,0,40.7423751,-74.0087909
0,1,0,40.7515219,-73.9802214
2,1,0,40.7072243,-73.9520903
1,0,1,40.6755733,-73.8037077
0,3,4,40.822258,-73.9561553
1,0,1,40.763976,-73.7762138
2,2,3,40.5425761,-74.1672547
2,2,2,40.617105,-73.9460676
0,3,4,40.8487357,-73.9323363
0,1,0,40.7572855,-73.9781153
2,2,2,40.5925183,-73.9326139
2,2,3,40.6066949,-74.0836991
2,2,3,40.5610915,-74.1698275
0,3,4,40.8513229,-73.9402859
0,3,4,40.8489327,-73.8544357
2,2,2,40.5880352,-73.9604063
2,1,2,40.6700084,-73.9532706
0,1,0,40.7656139,-73.9606907
0,1,0,40.7491572,-73.9726934
1,0,1,40.7616241,-73.8220734
2,2,3,40.6132254,-74.1206627
2,1,2,40.6605095,-73.9628143
0,1,0,40.758981,-73.9959428
0,1,0,40.7579729,-73.9855364
2,1,2,40.6548824,-73.9618804
0,3,4,40.8610735,-73.8530317
2,1,2,40.678723,-73.9529869
1,0,1,40.5949432,-73.7963722
1,0,1,40.6842783,-73.7830147
0,3,4,40.8190948,-73.940929
0,3,4,40.8508863,-73.8434176
1,0,1,40.7315263,-73.7071397
0,3,4,40.8705533,-73.8464085
1,0,1,40.7545534,-73.7431647
0,3,0,40.7851739,-73.9433171
2,1,0,40.7127234,-74.0096671
2,2,2,40.6437775,-74.0081149
2,2,3,40.621493,-74.170754
0,1,0,40.7129023,-73.906077
0,1,0,40.79338,-73.9708587
1,0,1,40.7225157,-73.7333134
2,1,2,40.6573629,-73.9144123
2,1,2,40.6819344,-73.9225436
2,2,3,40.6263283,-74.1313101
1,1,2,40.659932,-73.8916479
2,2,3,40.5743956,-74.1058015
2,1,2,40.6832295,-73.9071247
1,0,1,40.788556,-73.7823317
1,0,1,40.742096,-73.8674729
0,3,0,40.8120074,-73.9515055
0,1,0,40.7546882,-73.9953547
0,1,0,40.7446585,-73.9485231
0,3,4,40.8477284,-73.8570841
0,1,0,40.7774101,-73.9787983
2,1,0,40.7236503,-73.991024
1,0,1,40.6936625,-73.8521639
1,0,1,40.6095698,-73.81905
2,2,2,40.5983037,-73.9414808
0,1,0,40.7535158,-73.9887858
2,2,2,40.5846437,-73.9601534
1,0,1,40.694116,-73.7921314
0,3,4,40.8756831,-73.9083783
2,2,2,40.5819581,-73.9599419
2,2,3,40.5890362,-74.0898783
1,0,1,40.7432748,-73.7757084
1,0,1,40.78896,-73.8235426
0,3,4,40.8231387,-73.8822371
0,1,0,40.7881996,-73.9783579
0,1,0,40.759819,-73.913898
2,1,2,40.6408275,-73.9504192
2,1,2,40.6508561,-73.9485919
1,0,1,40.7571441,-73.8270918
1,0,1,40.7598704,-73.8622829
1,0,1,40.6975581,-73.8527719
0,3,4,40.8169293,-73.886161
0,3,0,40.7578769,-73.8838976
2,1,2,40.6727972,-73.9832837
2,1,0,40.7043102,-73.9192319
0,1,0,40.7542804,-73.8975005
0,3,4,40.8371778,-73.942597
2,1,2,40.6866823,-73.9793644
1,1,2,40.6951166,-73.9032171
1,0,1,40.7056666,-73.8184645
2,2,3,40.5298449,-74.1922311
0,1,0,40.7890514,-73.9703009
0,3,4,40.8483929,-73.9376716
0,1,0,40.7609373,-73.9712411
0,3,4,40.8922392,-73.9119976
2,2,2,40.6262532,-73.9516189
2,2,2,40.6375709,-74.0145672
1,0,1,40.7151436,-73.7493556
0,0,1,40.7550297,-73.8726917
0,1,0,40.7774433,-73.9426697
2,2,2,40.6464698,-74.0125764
2,2,2,40.6130427,-73.9262037
2,1,0,40.7050435,-73.9590323
0,1,0,40.7466818,-73.9744953
2,1,0,40.6978048,-73.9697284
2,1,2,40.7018317,-73.9193214
0,3,4,40.8885878,-73.8498787
1,0,1,40.7382708,-73.7970515
0,1,0,40.7534818,-73.9808885
0,3,4,40.879228,-73.8675395
1,0,1,40.6653413,-73.7439268
1,0,1,40.716787,-73.8009926
0,3,4,40.8519037,-73.9164465
1,0,1,40.6787697,-73.7358534
2,1,0,40.7353072,-74.0101034
2,1,0,40.7360047,-73.9936167
2,1,0,40.7236259,-74.0047875
2,2,2,40.6561083,-74.0059373
0,1,0,40.7653102,-73.9913324
1,0,1,40.7365558,-73.7119312
0,1,0,40.7681193,-73.9588624
1,0,1,40.6903524,-73.8360419
2,1,2,40.6362673,-73.9480158
0,0,1,40.7547091,-73.8757387
2,2,2,40.5754516,-73.9953816
0,3,4,40.86832,-73.8331589
1,0,1,40.7618909,-73.8296641
0,3,4,40.8567972,-73.8899174
2,2,3,40.5555878,-74.2143722
2,1,0,40.6994847,-73.9610326
1,0,1,40.6654728,-73.8313463
2,2,2,40.6341626,-74.0073571
1,1,2,40.6781627,-73.8974769
2,1,0,40.699405,-73.953369
1,0,1,40.7288351,-73.8805129
0,1,0,40.742488,-73.9566697
2,1,0,40.7134676,-73.9985824
2,1,2,40.6724144,-73.9573389
0,3,4,40.89084,-73.8621671
2,1,0,40.7140668,-73.9516237
0,3,4,40.8220716,-73.9499229
2,2,2,40.6089103,-73.990193
2,2,2,40.6114632,-73.9243649
2,2,2,40.6475898,-74.0114127
0,3,4,40.8154026,-73.9399099
2,1,0,40.7313217,-73.9886127
0,1,0,40.7652528,-73.9950868
2,1,0,40.7398804,-73.9987117
2,1,2,40.6783196,-73.9469195
2,2,2,40.6102189,-73.9839621
0,1,0,40.7781387,-73.9544837
0,1,0,40.7546302,-73.8842426
1,0,1,40.7044239,-73.7928495
2,1,2,40.6775217,-73.9727156
1,0,1,40.7577537,-73.7833817
0,3,4,40.8395728,-73.8337659
0,1,0,40.7490533,-73.9957485
2,2,2,40.6441204,-73.98906
1,0,1,40.7217812,-73.7600165
1,0,1,40.7441668,-73.7173802
1,0,1,40.6768052,-73.8713088
0,3,4,40.8187237,-73.9034962
1,0,1,40.7250091,-73.8791998
2,2,2,40.6056732,-74.0309361
2,2,3,40.5968498,-74.062054
0,3,4,40.8180125,-73.9251851
2,1,2,40.6579423,-73.9077366
0,1,0,40.7580355,-73.9601826
0,1,0,40.7653103,-73.9638424
1,1,2,40.6760158,-73.893976
2,1,0,40.7159289,-73.9619104
0,1,0,40.762025,-74.0011515
1,0,1,40.703227,-73.8205377
2,1,0,40.728034,-74.0021503
2,1,0,40.6994847,-73.9610326
2,1,0,40.7284471,-73.9817905
0,1,0,40.7591044,-73.9921418
0,1,0,40.7684391,-73.9199556
0,1,0,40.738219,-73.9856742
1,0,1,40.6788687,-73.8708686
2,2,2,40.5867013,-73.9412462
0,1,0,40.7518849,-73.8837529
2,2,2,40.5753024,-73.9845176
0,3,4,40.8380117,-73.8732802
0,3,4,40.8836329,-73.8851644
2,1,0,40.7136898,-73.9945856
1,0,1,40.7073058,-73.7512138
0,3,4,40.8439096,-73.8804621
0,1,0,40.7378861,-73.9809038
0,3,0,40.7999853,-73.9448468
2,2,3,40.5721317,-74.1080873
0,3,4,40.820266,-73.929753
0,3,4,40.8103862,-73.9151981
0,1,0,40.7713904,-73.9504303
0,3,4,40.8527333,-73.8880734
2,1,0,40.7008903,-73.9422022
0,3,4,40.8097014,-73.9030288
1,0,1,40.7473799,-73.8350851
0,1,0,40.7536947,-73.9287801
0,3,4,40.8423355,-73.9161838
1,0,1,40.7889153,-73.800405
2,2,3,40.6421201,-74.0752374
1,0,1,40.7085073,-73.8195304
2,1,0,40.7078571,-74.0068386
0,1,0,40.762025,-74.0011515
2,1,0,40.7178613,-73.9622195
0,3,0,40.7991318,-73.9666629
2,2,2,40.5766254,-73.9847729
1,0,1,40.7620943,-73.7569053
0,3,4,40.8245097,-73.9518505
1,0,1,40.7024569,-73.859396
2,1,0,40.7033747,-73.9376305
2,2,2,40.5756957,-73.9932613
2,1,0,40.7185558,-73.9882
0,1,0,40.7668948,-73.9213906
0,3,4,40.8543089,-73.9300822
0,1,0,40.7434293,-73.9961278
2,2,2,40.6443736,-73.9756948
1,0,1,40.6923175,-73.8608971
1,0,1,40.7466024,-73.7650163
2,2,3,40.5163366,-74.2328225
1,0,1,40.6843183,-73.7696774
0,1,0,40.7679637,-73.9116817
1,0,1,40.7650931,-73.8290603
1,0,1,40.7178056,-73.8341021
2,2,2,40.6383418,-74.0173526
0,0,1,40.7550297,-73.8726917
2,1,2,40.6313217,-73.9023297
2,1,0,40.7008398,-73.9949394
1,0,1,40.6803149,-73.842019
2,2,2,40.5878604,-73.9552651
1,0,1,40.6829865,-73.8619441
2,1,0,40.7440605,-74.0068099
2,1,0,40.7189463,-73.9754511
0,3,4,40.8835756,-73.8628042
1,0,1,40.7580401,-73.7824242
0,3,4,40.816554,-73.9195436
1,0,1,40.6653403,-73.7548163
2,1,2,40.6597279,-73.9567992
2,1,2,40.6703473,-73.9974153
2,2,2,40.6471227,-74.0151603
0,1,0,40.7707422,-73.9945485
2,1,0,40.7105331,-73.9282671
0,3,0,40.7739368,-73.9122767
2,2,2,40.6401355,-73.997557
2,1,2,40.6848891,-74.0010955
1,0,1,40.6751982,-73.8107748
2,2,2,40.6193973,-73.9695659
0,3,4,40.8046157,-73.9066556
1,0,1,40.7007125,-73.8151384
1,1,2,40.6757357,-73.8968533
2,1,0,40.7141646,-74.006309
2,1,2,40.6761397,-73.9071563
0,1,0,40.7534674,-73.9135417
2,1,2,40.688616,-73.9891681
0,3,0,40.7921868,-73.9381937
2,2,2,40.6148922,-73.9662146
2,2,2,40.6241708,-73.9704715
0,3,4,40.9120796,-73.9007846
0,1,0,40.7595778,-73.9680255
2,2,3,40.5644437,-74.1267543
0,3,4,40.8242083,-73.8587895
0,3,4,40.8617006,-73.8913807
1,0,1,40.7455946,-73.7685562
0,3,4,40.8377796,-73.9440204
2,1,2,40.6798891,-73.9403276
0,1,0,40.7602226,-73.967462
1,0,1,40.7336689,-73.8576535
2,1,2,40.6444632,-73.9479121
2,1,2,40.6891376,-73.9907077
1,0,1,40.7457598,-73.7304239
1,1,2,40.6772073,-73.897226
0,1,0,40.758537,-73.9772016
0,1,0,40.766852,-73.9537478
2,1,0,40.725646,-73.9937584
1,0,1,40.76226,-73.7569828
0,1,0,40.7733356,-73.9550538
0,3,0,40.7948085,-73.9444068
2,1,2,40.6505705,-73.9548014
1,0,1,40.684046,-73.846784
2,2,2,40.6098096,-73.9224976
0,3,4,40.8551235,-73.8722091
0,1,0,40.7697502,-73.9606016
0,1,0,40.7371145,-73.8856081
1,0,1,40.7697071,-73.789307
2,2,2,40.5737083,-73.9907165
0,1,0,40.7618573,-73.9634255
2,1,0,40.6999994,-73.9572239
0,1,0,40.7419379,-73.9726274
1,0,1,40.6801934,-73.740268
2,1,0,40.7306541,-73.9830707
2,1,0,40.7394054,-74.0064485
1,3,4,40.8192548,-73.8108731
1,0,1,40.6949153,-73.8619411
0,3,4,40.8654483,-73.8663413
2,2,2,40.6632629,-73.9951087
0,1,0,40.7489156,-73.9373965
2,1,0,40.7125785,-73.9291739
0,1,0,40.724659,-73.9355757
2,1,2,40.63181,-73.8927708
0,1,0,40.7477648,-73.9829581
2,1,2,40.6640129,-73.9773421
2,1,2,40.6202155,-73.9151876
0,1,0,40.7474822,-73.9413498
0,1,0,40.7570213,-74.004927
0,1,0,40.7585332,-73.9888427
1,0,1,40.6843828,-73.8232602
1,0,1,40.6876631,-73.8505618
0,1,0,40.7472966,-73.974044
2,2,2,40.5916853,-73.9402012
2,1,2,40.6689755,-73.9066724
2,1,2,40.6674259,-73.9082318
0,1,0,40.723681,-73.8996076
2,1,0,40.7019114,-73.936979
0,1,0,40.7583292,-73.9689357
1,1,2,40.6527684,-73.8862898
1,0,1,40.7201031,-73.8634942
0,1,0,40.7920934,-73.9736473
1,0,1,40.7611686,-73.8293663
0,1,0,40.7343456,-73.9358659
1,0,1,40.7818569,-73.8252243
2,1,0,40.6959999,-73.9982402
0,3,4,40.8550727,-73.8720421
2,1,2,40.6835142,-73.9759509
0,3,4,40.8790546,-73.8743853
0,1,0,40.7440912,-73.9763477
2,1,2,40.6403748,-73.8970125
0,1,0,40.7739779,-73.948551
0,3,0,40.7946973,-73.9363603
0,1,0,40.7784761,-73.9854489
0,3,4,40.8825681,-73.8452633
1,0,1,40.7470307,-73.7294584
1,0,1,40.7627033,-73.788275
0,3,0,40.7970036,-73.9377739
2,2,2,40.6045833,-73.9593954
1,0,1,40.6633692,-73.749579
2,1,2,40.6625545,-73.9089197
0,3,4,40.8481201,-73.9308839
2,1,2,40.6656729,-73.9960494
2,2,3,40.6167402,-74.1432606
2,1,2,40.6465718,-73.8961633
0,3,4,40.8463591,-73.844621
1,1,2,40.6773595,-73.8868607
1,0,1,40.7003272,-73.7890285
2,2,2,40.6251782,-73.961393
1,0,1,40.6964483,-73.8130955
1,0,1,40.7385117,-73.7028364
0,1,0,40.7349936,-73.9362838
2,1,2,40.665508,-73.9927692
0,3,4,40.8046692,-73.9321824
0,1,0,40.7746554,-73.9540926
2,1,2,40.631672,-73.946762
0,1,0,40.7328333,-73.9741445
2,1,2,40.6443291,-73.9199063
1,0,1,40.7123496,-73.8443563
0,1,0,40.7589756,-73.9645027
1,0,1,40.7626803,-73.7705182
1,0,1,40.7634497,-73.8152927
1,1,0,40.710586,-73.8937442
2,2,3,40.6407453,-74.1200279
1,0,1,40.6655878,-73.8313156
2,1,2,40.6278565,-73.9040928
2,2,2,40.6526268,-74.0061627
0,1,0,40.7717807,-73.9791936
0,1,0,40.7704232,-73.9622113
2,2,2,40.6243269,-74.0307065
0,3,4,40.8157206,-73.9250541
2,1,2,40.6678235,-73.9312149
2,2,2,40.6263758,-73.9975359
2,2,2,40.6191871,-73.949297
0,1,0,40.7571064,-73.9973001
1,0,1,40.7054135,-73.7803454
0,3,0,40.7559505,-73.8816487
0,3,4,40.832132,-73.8654615
1,0,1,40.727214,-73.7259993
1,0,1,40.7537216,-73.8328215
0,1,0,40.7525661,-73.9052487
0,3,4,40.8454106,-73.8911253
1,3,4,40.8195744,-73.820719
0,3,4,40.8162203,-73.9212457
0,3,4,40.8359914,-73.9148185
1,0,1,40.7034339,-73.740502
2,1,2,40.6778652,-73.9980676
0,1,0,40.7640562,-73.9647563
2,2,2,40.6183407,-74.0301743
0,3,4,40.8060668,-73.9090412
0,3,4,40.8076539,-73.9392486
1,0,1,40.6950258,-73.7564237
0,1,0,40.7472362,-73.9933594
1,0,1,40.7484722,-73.8700155
0,3,4,40.8448213,-73.836988
0,3,4,40.8458671,-73.9114445
2,2,2,40.6286429,-74.0059263
2,1,0,40.7236497,-73.9852841
0,1,0,40.7304453,-73.9136638
2,1,0,40.7013869,-73.9611505
2,2,2,40.578953,-73.9849848
2,2,2,40.6205835,-74.0380929
0,1,0,40.7206588,-73.943675
0,3,4,40.8501677,-73.9357542
1,0,1,40.6968646,-73.8153438
1,0,1,40.7204568,-73.8042645
2,2,3,40.5086004,-74.2237765
2,1,0,40.7075241,-73.9611433
2,1,2,40.6552496,-73.9529602
2,2,2,40.6152042,-73.9633618
0,3,4,40.8303696,-73.8971737
0,3,4,40.903481,-73.8503406
0,3,4,40.856536,-73.9154357
2,2,2,40.6046374,-73.9761342
0,1,0,40.7704767,-73.9663884
0,1,0,40.7258811,-73.9416863
2,2,2,40.618011,-73.9600428
2,1,2,40.6728699,-73.9754789
2,1,0,40.7007255,-73.9419319
0,3,4,40.842587,-73.85231
1,0,1,40.7618986,-73.8018902
1,0,1,40.7269695,-73.853746
1,0,1,40.6858016,-73.7543192
2,2,2,40.6385239,-73.9731855
2,2,2,40.6038599,-74.009781
1,0,1,40.7384163,-73.8489844
0,3,4,40.7666318,-73.8890253
0,1,0,40.7532838,-73.906908
2,1,2,40.6317075,-73.946481
2,1,2,40.6639504,-73.9807231
2,2,2,40.649656,-74.0163429
1,0,1,40.7644363,-73.7226787
2,1,0,40.7204364,-74.0066956
2,1,2,40.6966885,-73.9377918
0,3,4,40.822424,-73.8858734
0,1,0,40.7299258,-73.9120743
2,1,2,40.6795787,-73.978321
0,1,0,40.7605353,-73.9583509
0,1,0,40.7509033,-73.9981196
2,2,2,40.5863445,-73.9314464
2,1,0,40.7268658,-73.9799076
0,1,0,40.7448014,-73.9914181
0,3,4,40.829138,-73.9113909
2,2,3,40.6152063,-74.0846476
2,1,0,40.7193378,-73.9859127
2,1,2,40.6492783,-73.9436055
2,2,3,40.5670874,-74.1131541
2,2,2,40.5841392,-73.9638471
1,0,1,40.6669254,-73.7844606
0,3,0,40.7997827,-73.9681976
1,0,1,40.7513493,-73.7422409
2,2,2,40.6105871,-74.0127353
0,1,0,40.7460347,-73.9344002
0,3,4,40.8216382,-73.9390768
0,1,0,40.7729916,-73.9820779
0,3,4,40.9074712,-73.8975573
0,3,4,40.8464674,-73.9451536
0,1,0,40.7376416,-73.9350111
2,1,2,40.6539787,-73.9528241
0,3,4,40.8233367,-73.9057333
0,3,4,40.8162619,-73.9141971
2,1,2,40.6348176,-73.9012653
2,2,2,40.6405554,-74.0042951
0,1,0,40.7460475,-73.8990289
2,1,2,40.6397952,-73.9291071
1,0,1,40.7054596,-73.7948949
0,1,0,40.7528484,-73.9272651
2,1,2,40.6614699,-73.9861232
0,3,4,40.824563,-73.9480999
1,0,1,40.7542629,-73.7433292
0,1,0,40.7692957,-73.9949385
1,0,1,40.7122849,-73.7853511
0,3,4,40.8492366,-73.8627883
0,3,4,40.8713431,-73.8479253
0,1,0,40.7892055,-73.9548156
0,3,0,40.8133899,-73.9562587
2,1,0,40.7256734,-74.0057798
1,0,1,40.7780879,-73.8268707
1,1,2,40.6618355,-73.8931046
0,1,0,40.753928,-73.9976034
1,0,1,40.7497658,-73.8028755
0,1,0,40.743808,-73.924258
1,0,1,40.7258139,-73.7795566
1,0,1,40.7484934,-73.7285092
0,1,0,40.758981,-73.9959428
0,3,4,40.8751963,-73.8885563
0,1,0,40.74478,-73.9758819
0,1,0,40.749824,-73.9722023
2,1,0,40.6944569,-73.9988741
2,1,2,40.6615685,-73.9047832
1,0,1,40.7220142,-73.7495787
1,0,1,40.7005934,-73.8545649
2,1,0,40.7144553,-73.9632026
1,0,1,40.7040818,-73.7381191
2,1,2,40.6902653,-73.9154519
1,0,1,40.6664063,-73.8026224
2,1,2,40.6436045,-73.9429978
2,1,2,40.6906466,-73.9080411
2,1,2,40.6461154,-73.9047765
2,1,2,40.6772559,-73.9060154
1,0,1,40.7011005,-73.8415623
1,0,1,40.7449346,-73.8679112
2,2,2,40.6276929,-74.0105014
0,1,0,40.7485121,-73.9887144
2,2,2,40.5858421,-73.9378751
2,2,3,40.5035689,-74.2479383
1,0,1,40.6936716,-73.8594158
2,2,3,40.6114589,-74.1525344
1,3,4,40.7832242,-73.8440317
2,1,0,40.7150813,-73.9924897
1,3,4,40.8252004,-73.8185033
1,0,1,40.7133793,-73.8596555
1,0,1,40.733116,-73.8705722
1,0,1,40.7548695,-73.8239792
1,0,1,40.753315,-73.7773974
1,0,1,40.6066511,-73.762692
